#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B80CBB
#Date Time: 2025-01-13 16:25:44.831
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.00240875,0.167685131467281
0.00241,0.167685131467281
0.00241125,0.1639874389692274
0.0024125,0.167685131467281
0.00241375,0.1491966689770131
0.002415,0.1565920539731202
0.00241625,0.167685131467281
0.0024175,0.1528943614750666
0.00241875,0.1528943614750666
0.00242,0.1528943614750666
0.00242125,0.1491966689770131
0.0024225,0.1454989764789595
0.00242375,0.1454989764789595
0.002425,0.1418012839809059
0.00242625,0.1418012839809059
0.0024275,0.1418012839809059
0.00242875,0.1418012839809059
0.00243,0.1270105139886916
0.00243125,0.1381035914828523
0.0024325,0.1270105139886916
0.00243375,0.1196151289925844
0.002435,0.1270105139886916
0.00243625,0.123312821490638
0.0024375,0.123312821490638
0.00243875,0.1196151289925844
0.00244,0.1196151289925844
0.00244125,0.1196151289925844
0.0024425,0.123312821490638
0.00244375,0.1122197439964772
0.002445,0.1085220514984236
0.00244625,0.1048243590003701
0.0024475,0.1085220514984236
0.00244875,0.1085220514984236
0.00245,0.1011266665023165
0.00245125,0.0937312815062093
0.0024525,0.0937312815062093
0.00245375,0.0937312815062093
0.002455,0.09742897400426288
0.00245625,0.0937312815062093
0.0024575,0.0937312815062093
0.00245875,0.08633589651010214
0.00246,0.1011266665023165
0.00246125,0.07524281901594138
0.0024625,0.08263820401204855
0.00246375,0.07894051151399496
0.002465,0.06045204902372704
0.00246625,0.07894051151399496
0.0024675,0.0715451265178878
0.00246875,0.06045204902372704
0.00247,0.0715451265178878
0.00247125,0.06414974152178063
0.0024725,0.05675435652567346
0.00247375,0.06414974152178063
0.002475,0.06414974152178063
0.00247625,0.05305666402761988
0.0024775,0.05305666402761988
0.00247875,0.05305666402761988
0.00248,0.0493589715295663
0.00248125,0.04196358653345913
0.0024825,0.04566127903151271
0.00248375,0.04196358653345913
0.002485,0.04566127903151271
0.00248625,0.03826589403540554
0.0024875,0.03456820153735196
0.00248875,0.03087050903929837
0.00249,0.03456820153735196
0.00249125,0.02717281654124479
0.0024925,0.03087050903929837
0.00249375,0.03087050903929837
0.002495,0.01977743154513762
0.00249625,0.02347512404319121
0.0024975,0.01977743154513762
0.00249875,0.01977743154513762
0.0025,0.01607973904708404
0.00250125,0.01238204654903046
0.0025025,0.008684354050976872
0.00250375,0.004986661552923288
0.002505,0.001288969054869704
0.00250625,0.004986661552923288
0.0025075,0.001288969054869704
0.00250875,-0.00240872344318388
0.00251,-0.00240872344318388
0.00251125,-0.006106415941237463
0.0025125,-0.006106415941237463
0.00251375,-0.01350180093734463
0.002515,-0.009804108439291047
0.00251625,-0.01350180093734463
0.0025175,-0.02459487843150538
0.00251875,-0.01719949343539821
0.00252,-0.01350180093734463
0.00252125,-0.0208971859334518
0.0025225,-0.02459487843150538
0.00252375,-0.03568795592566613
0.002525,-0.03199026342761255
0.00252625,-0.03199026342761255
0.0025275,-0.03938564842371972
0.00252875,-0.03568795592566613
0.00253,-0.04678103341982689
0.00253125,-0.03568795592566613
0.0025325,-0.03938564842371972
0.00253375,-0.05047872591788047
0.002535,-0.04678103341982689
0.00253625,-0.04678103341982689
0.0025375,-0.05047872591788047
0.00253875,-0.05417641841593406
0.00254,-0.05417641841593406
0.00254125,-0.05787411091398764
0.0025425,-0.06157180341204122
0.00254375,-0.05787411091398764
0.002545,-0.07266488090620198
0.00254625,-0.07266488090620198
0.0025475,-0.07266488090620198
0.00254875,-0.06896718840814839
0.00255,-0.06896718840814839
0.00255125,-0.07266488090620198
0.0025525,-0.08375795840036272
0.00255375,-0.08745565089841631
0.002555,-0.07636257340425556
0.00255625,-0.08006026590230914
0.0025575,-0.08006026590230914
0.00255875,-0.08745565089841631
0.00256,-0.0911533433964699
0.00256125,-0.08745565089841631
0.0025625,-0.09485103589452348
0.00256375,-0.1022464208906306
0.002565,-0.09854872839257706
0.00256625,-0.09854872839257706
0.0025675,-0.1059441133886842
0.00256875,-0.09854872839257706
0.00257,-0.1096418058867378
0.00257125,-0.1059441133886842
0.0025725,-0.117037190882845
0.00257375,-0.1133394983847914
0.002575,-0.1022464208906306
0.00257625,-0.1207348833808986
0.0025775,-0.1207348833808986
0.00257875,-0.1207348833808986
0.00258,-0.117037190882845
0.00258125,-0.1244325758789522
0.0025825,-0.1281302683770057
0.00258375,-0.1355256533731129
0.002585,-0.1207348833808986
0.00258625,-0.1281302683770057
0.0025875,-0.1355256533731129
0.00258875,-0.1318279608750593
0.00259,-0.1503164233653272
0.00259125,-0.1429210383692201
0.0025925,-0.1466187308672736
0.00259375,-0.1281302683770057
0.002595,-0.1466187308672736
0.00259625,-0.1466187308672736
0.0025975,-0.1355256533731129
0.00259875,-0.1466187308672736
0.0026,-0.1577118083614344
0.00260125,-0.161409500859488
0.0026025,-0.161409500859488
0.00260375,-0.1540141158633808
0.002605,-0.1651071933575416
0.00260625,-0.1651071933575416
0.0026075,-0.161409500859488
0.00260875,-0.1651071933575416
0.00261,-0.1688048858555952
0.00261125,-0.1688048858555952
0.0026125,-0.1762002708517023
0.00261375,-0.1725025783536487
0.002615,-0.1762002708517023
0.00261625,-0.1762002708517023
0.0026175,-0.1835956558478095
0.00261875,-0.1725025783536487
0.00262,-0.1872933483458631
0.00262125,-0.1835956558478095
0.0026225,-0.1798979633497559
0.00262375,-0.1872933483458631
0.002625,-0.1946887333419702
0.00262625,-0.1946887333419702
0.0026275,-0.1909910408439167
0.00262875,-0.1946887333419702
0.00263,-0.1909910408439167
0.00263125,-0.1983864258400238
0.0026325,-0.205781810836131
0.00263375,-0.1983864258400238
0.002635,-0.1946887333419702
0.00263625,-0.1946887333419702
0.0026375,-0.2020841183380774
0.00263875,-0.2020841183380774
0.00264,-0.205781810836131
0.00264125,-0.2168748883302918
0.0026425,-0.2131771958322382
0.00264375,-0.2131771958322382
0.002645,-0.2094795033341846
0.00264625,-0.205781810836131
0.0026475,-0.2094795033341846
0.00264875,-0.2168748883302918
0.00265,-0.2242702733263989
0.00265125,-0.2242702733263989
0.0026525,-0.2205725808283453
0.00265375,-0.2242702733263989
0.002655,-0.2168748883302918
0.00265625,-0.2242702733263989
0.0026575,-0.2316656583225061
0.00265875,-0.2279679658244525
0.00266,-0.2279679658244525
0.00266125,-0.2316656583225061
0.0026625,-0.2279679658244525
0.00266375,-0.2353633508205597
0.002665,-0.2279679658244525
0.00266625,-0.2390610433186132
0.0026675,-0.2353633508205597
0.00266875,-0.2427587358166668
0.00267,-0.2390610433186132
0.00267125,-0.2390610433186132
0.0026725,-0.2427587358166668
0.00267375,-0.2427587358166668
0.002675,-0.250154120812774
0.00267625,-0.2464564283147204
0.0026775,-0.2464564283147204
0.00267875,-0.2390610433186132
0.00268,-0.2427587358166668
0.00268125,-0.2575495058088811
0.0026825,-0.2538518133108276
0.00268375,-0.2464564283147204
0.002685,-0.2538518133108276
0.00268625,-0.2538518133108276
0.0026875,-0.2612471983069348
0.00268875,-0.2464564283147204
0.00269,-0.2538518133108276
0.00269125,-0.2538518133108276
0.0026925,-0.2575495058088811
0.00269375,-0.2612471983069348
0.002695,-0.2612471983069348
0.00269625,-0.2575495058088811
0.0026975,-0.2575495058088811
0.00269875,-0.2612471983069348
0.0027,-0.2575495058088811
0.00270125,-0.2649448908049883
0.0027025,-0.2686425833030419
0.00270375,-0.2686425833030419
0.002705,-0.2612471983069348
0.00270625,-0.2612471983069348
0.0027075,-0.2575495058088811
0.00270875,-0.2686425833030419
0.00271,-0.2723402758010955
0.00271125,-0.2760379682991491
0.0027125,-0.2686425833030419
0.00271375,-0.2723402758010955
0.002715,-0.2649448908049883
